ID,name,Team & Contract,Age,Best position,Value,Potential,Overall rating,Wage,Release clause,International reputation,Total stats,Growth,Total movement,Total power,Total mentality,Total skill,Total defending,Total goalkeeping,Total attacking,Position group,Cluster
231410,Brahim CAM,"Real Madrid
2019 ~ 2027",23,CAM,43500000.0,86,82,145000.0,92400000.0,1,1897,4,429,332,294,379,84,51,328,Midfield,2
235790,K. Havertz CAM CM ST,"Arsenal
2023 ~ 2028",24,CAM,46000000.0,87,82,110000.0,88600000.0,3,2083,5,382,385,347,385,133,47,404,Midfield,2
188350,M. Reus CAM CF,"Borussia Dortmund
2012 ~ 2024",34,CAM,14500000.0,82,82,60000.0,24700000.0,3,2105,0,370,355,355,420,165,61,379,Midfield,2
250961,J. Zirkzee ST,"Bologna
2022 ~ 2026",22,CAM,32000000.0,86,78,34000.0,60800000.0,1,1869,8,368,385,290,365,59,51,351,Midfield,2
237681,T. Kubo RW ST RM,"Real Sociedad
2022 ~ 2029",22,CAM,52500000.0,88,81,40000.0,120800000.0,3,1973,7,416,348,289,391,129,48,352,Midfield,2
251852,K. Adeyemi LM ST,"Borussia Dortmund
2022 ~ 2027",21,LM,43000000.0,87,80,38000.0,81700000.0,2,1998,7,438,383,309,358,94,50,366,Midfield,2
233049,J. Sancho LM RM,"Borussia Dortmund
Jun 30, 2024 On loan",23,CAM,37000000.0,85,81,110000.0,0.0,3,1864,4,411,272,296,392,85,52,356,Midfield,2
247827,M. Olise RM RW CAM,"Crystal Palace
2021 ~ 2027",21,CAM,47500000.0,88,80,37000.0,99800000.0,1,2020,8,413,317,345,399,159,49,338,Midfield,2
246340,M. Mudryk LM LW,"Chelsea
2023 ~ 2031",22,CAM,21500000.0,84,77,76000.0,45200000.0,1,1880,7,420,333,292,358,125,49,303,Midfield,2
246147,M. Greenwood RM ST LM,"Getafe
Jun 30, 2024 On loan",21,CAM,28500000.0,85,78,73000.0,0.0,1,1935,7,394,363,304,381,99,34,360,Midfield,2
246191,J. Álvarez CF ST CAM,"Manchester City
2022 ~ 2028",23,CAM,52500000.0,87,83,150000.0,101100000.0,2,2198,4,425,404,374,406,161,45,383,Midfield,2
245367,X. Simons CAM LW LM,"RB Leipzig
Jun 30, 2024 On loan",20,CAM,60500000.0,89,82,71000.0,0.0,2,2139,7,428,380,361,393,178,43,356,Midfield,2
236772,D. Szoboszlai CAM CM,"Liverpool
2023 ~ 2028",22,CAM,47000000.0,87,82,110000.0,90500000.0,2,2190,5,393,399,362,424,173,49,390,Midfield,2
231677,M. Rashford LM LW ST,"Manchester United
2015 ~ 2028",25,LM,43500000.0,84,83,140000.0,85900000.0,3,2029,1,408,388,326,394,83,53,377,Midfield,2
224232,N. Barella CM,"Inter
2020 ~ 2026",26,CM,79500000.0,87,86,135000.0,141100000.0,3,2312,1,430,401,406,399,244,54,378,Midfield,2
234396,A. Davies LB LM,"FC Bayern München
2019 ~ 2025",22,LM,43500000.0,87,82,59000.0,75000000.0,3,2155,5,443,375,362,356,215,47,357,Midfield,2
240734,M. O'Riley CM CAM CDM,"Celtic
2022 ~ 2027",22,CM,31500000.0,87,79,48000.0,63000000.0,1,2096,8,365,383,369,375,197,50,357,Midfield,2
258729,Gabri Veiga CM CAM,"Al Ahli Jeddah
2023 ~ 2026",21,CAM,31500000.0,85,78,28000.0,59900000.0,2,1956,9,360,362,339,356,172,55,312,Midfield,2
243780,Lee Kang In CAM CM RW,"Paris Saint Germain
2023 ~ 2028",22,CAM,35500000.0,86,79,68000.0,72800000.0,2,2069,7,395,350,353,402,138,57,374,Midfield,2
256516,Nico Williams LM RM,"Athletic Club
2020 ~ 2027",20,CAM,47500000.0,88,82,29000.0,109300000.0,2,2014,6,443,370,313,380,89,60,359,Midfield,2
259075,Yan Couto RM RB,"Girona
Jun 30, 2024 On loan",21,RM,28500000.0,85,78,78000.0,0.0,1,2001,7,411,327,331,354,214,47,317,Midfield,2
177003,L. Modrić CM CAM,"Real Madrid
2012 ~ 2024",37,CM,21500000.0,86,86,175000.0,44100000.0,4,2239,0,414,362,390,427,215,52,379,Midfield,2
242964,A. Gordon LW RW ST,"Newcastle United
2023 ~ 2028",22,RM,32500000.0,86,81,105000.0,64200000.0,1,2002,5,405,362,328,378,146,40,343,Midfield,2
251566,Gabriel Martinelli LW,"Arsenal
2019 ~ 2027",22,RM,61500000.0,88,84,145000.0,118400000.0,2,2085,4,429,377,342,380,131,35,391,Midfield,2
231936,B. White RB CB,"Arsenal
2021 ~ 2028",25,CDM,35000000.0,84,82,110000.0,67400000.0,2,1858,2,357,318,316,303,249,42,273,Midfield,2
247851,Bruno Guimarães CM CDM,"Newcastle United
2022 ~ 2028",25,CM,55500000.0,87,84,145000.0,109600000.0,2,2238,3,389,398,397,396,244,55,359,Midfield,2
256079,M. Caicedo CDM CM,"Chelsea
2023 ~ 2031",21,CDM,33500000.0,86,79,67000.0,70400000.0,2,2030,7,371,367,346,347,234,56,309,Midfield,2
246420,J. Doku RW RM LW,"Manchester City
2023 ~ 2028",21,CAM,39500000.0,87,79,95000.0,81000000.0,3,1831,8,440,335,281,337,75,50,313,Midfield,2
261865,Miguel Gutiérrez LB LM,"Girona
2022 ~ 2027",21,LM,27000000.0,85,78,19000.0,62100000.0,1,1995,7,390,344,326,344,221,48,322,Midfield,2
243245,O. Kökçü CM CAM CDM,"Benfica
2023 ~ 2028",22,CM,44000000.0,86,82,18000.0,91300000.0,2,2177,4,376,389,398,412,212,43,347,Midfield,2
248148,Zubimendi CDM CM,"Real Sociedad
2018 ~ 2027",24,CDM,35500000.0,86,81,33000.0,77200000.0,1,2024,5,360,348,353,346,237,52,328,Midfield,2
246174,H. Elliott CAM CM RW,"Liverpool
2019 ~ 2027",20,CAM,23000000.0,85,77,65000.0,47200000.0,1,1906,8,399,305,330,356,152,47,317,Midfield,2
253004,Ansu Fati LM ST CAM,"Brighton & Hove Albion
Jun 30, 2024 On loan",20,CAM,23000000.0,82,76,81000.0,0.0,3,1896,8,424,330,291,374,83,40,354,Midfield,2
255475,Antony RM RW,"Manchester United
2022 ~ 2027",23,CAM,26500000.0,84,79,95000.0,52300000.0,3,2011,5,426,360,352,383,110,54,326,Midfield,2
259681,Rodri LM RM CAM,"Real Betis
2019 ~ 2028",23,CAM,31000000.0,86,78,23000.0,71300000.0,1,1900,8,397,341,294,352,118,60,338,Midfield,2
244675,Sancet CAM CM ST,"Athletic Club
2017 ~ 2032",23,CAM,46000000.0,87,82,34000.0,100100000.0,1,2215,5,392,409,391,382,198,54,389,Midfield,2
245155,M. Kudus RM CAM ST,"West Ham United
2023 ~ 2028",22,CAM,34000000.0,86,80,66000.0,71400000.0,3,2075,6,430,383,344,359,172,42,345,Midfield,2
247090,E. Fernández CM CDM CAM,"Chelsea
2023 ~ 2032",22,CM,48500000.0,88,82,110000.0,101900000.0,3,2184,6,379,393,388,408,222,39,355,Midfield,2
253306,M. Ugarte CDM CM,"Paris Saint Germain
2023 ~ 2028",22,CDM,36500000.0,86,81,69000.0,70300000.0,1,2068,5,365,366,383,355,239,53,307,Midfield,2
238616,Pedro Neto RW LW ST,"Wolverhampton Wanderers
2019 ~ 2027",23,CAM,25000000.0,83,79,68000.0,49400000.0,1,1895,4,422,354,309,351,72,44,343,Midfield,2
243576,Pedro Porro RB,"Tottenham Hotspur
2023 ~ 2028",23,RM,38500000.0,85,82,80000.0,76000000.0,2,2216,3,394,400,379,403,229,48,363,Midfield,2
255253,Vitinha CM,"Paris Saint Germain
2022 ~ 2027",23,CM,52000000.0,88,84,90000.0,100100000.0,2,2136,4,404,355,386,393,217,43,338,Midfield,2
259377,Yeremy Pino LM LW RM,"Villarreal
2020 ~ 2027",20,CAM,38500000.0,87,79,27000.0,88600000.0,2,1842,8,385,291,286,368,120,45,347,Midfield,2
272449,Pablo Barrios CM,"Atlético Madrid
2022 ~ 2028",20,CAM,16500000.0,86,76,32000.0,38000000.0,1,1932,10,359,334,353,326,200,52,308,Midfield,2
251988,A. Colpani CF RM CAM,"Monza
2022 ~ 2028",24,CAM,28500000.0,85,78,48000.0,54200000.0,1,2101,7,371,386,337,386,200,48,373,Midfield,2
255565,K. Mitoma LM,"Brighton & Hove Albion
2021 ~ 2027",26,CAM,30500000.0,82,81,95000.0,60200000.0,3,2043,1,412,347,336,366,169,56,357,Midfield,2
209889,R. Guerreiro LB CM,"FC Bayern München
2023 ~ 2026",29,CAM,27000000.0,82,82,72000.0,44600000.0,3,2160,0,401,339,347,422,234,45,372,Midfield,2
231521,E. Palacios CM,"Bayer 04 Leverkusen
2020 ~ 2028",24,CM,41500000.0,85,83,59000.0,73700000.0,2,2153,3,363,381,394,372,247,38,358,Midfield,2
232411,C. Nkunku CF ST CAM,"Chelsea
2023 ~ 2029",25,CAM,68500000.0,87,85,170000.0,135300000.0,3,2169,2,424,370,357,417,176,43,382,Midfield,2
242444,João Félix CF ST LW,"FC Barcelona
Jun 30, 2024 On loan",23,CAM,41000000.0,87,81,60000.0,0.0,3,2080,6,414,375,337,393,107,66,388,Midfield,2
244669,M. Hjulmand CDM CM,"Sporting CP
2023 ~ 2028",24,CDM,29000000.0,85,80,14000.0,60200000.0,1,2003,5,328,382,360,360,218,44,311,Midfield,2
222492,L. Sané RM LM,"FC Bayern München
2020 ~ 2025",27,RM,72500000.0,86,86,105000.0,119600000.0,3,2124,0,435,388,328,414,103,52,404,Midfield,2
238216,C. Gallagher CM CAM CDM,"Chelsea
2017 ~ 2025",23,CM,25000000.0,84,79,89000.0,49400000.0,2,2109,4,369,390,374,373,225,46,332,Midfield,2
240243,Matheus Cunha ST CAM CF,"Wolverhampton Wanderers
2023 ~ 2027",24,CAM,25500000.0,83,79,68000.0,50400000.0,2,2063,4,404,391,341,379,121,52,375,Midfield,2
240638,T. Reijnders CM CAM CDM,"Milan
2023 ~ 2028",24,CAM,31500000.0,85,80,60000.0,55900000.0,1,2149,5,396,390,361,385,216,48,353,Midfield,2
253002,G. Raspadori CF ST LW,"Napoli
2023 ~ 2028",23,CAM,28500000.0,85,78,49000.0,54200000.0,2,1871,7,403,341,304,348,68,50,357,Midfield,2
228813,Aleix García CM CDM,"Girona
2021 ~ 2026",26,CM,44500000.0,85,83,42000.0,96800000.0,2,2177,2,377,366,368,420,233,50,363,Midfield,2
239837,A. Mac Allister CM CAM CDM,"Liverpool
2023 ~ 2028",24,CM,54500000.0,86,84,130000.0,104900000.0,3,2259,2,389,391,396,417,229,56,381,Midfield,2
240950,Pedro Gonçalves LW RW CM,"Sporting CP
2020 ~ 2027",25,CAM,40500000.0,85,82,22000.0,84000000.0,1,2146,3,407,360,386,405,166,56,366,Midfield,2
200145,Casemiro CDM,"Manchester United
2022 ~ 2026",31,CDM,47500000.0,86,86,175000.0,90300000.0,4,2227,0,323,424,400,381,260,67,372,Midfield,2
208128,H. Çalhanoğlu CM CDM,"Inter
2021 ~ 2027",29,CM,66000000.0,86,86,140000.0,112200000.0,3,2235,0,386,379,405,434,213,50,368,Midfield,2
211110,P. Dybala CF CAM ST,"Roma
2022 ~ 2025",29,CAM,68000000.0,86,86,130000.0,115600000.0,3,2116,0,420,378,346,440,112,26,394,Midfield,2
212194,J. Brandt CAM RM CM,"Borussia Dortmund
2019 ~ 2026",27,CAM,48500000.0,85,84,72000.0,86100000.0,3,2111,1,396,391,326,411,150,55,382,Midfield,2
212242,R. Andrich CDM CB,"Bayer 04 Leverkusen
2021 ~ 2026",28,CDM,27000000.0,82,82,65000.0,45900000.0,2,2159,0,319,414,378,382,245,54,367,Midfield,2
223334,Joelinton CM LW,"Newcastle United
2019 ~ 2028",26,CM,35500000.0,83,82,125000.0,70100000.0,2,2196,1,380,413,396,343,238,56,370,Midfield,2
204923,M. Sabitzer CM CAM CDM,"Borussia Dortmund
2023 ~ 2027",29,CM,29500000.0,83,83,63000.0,50200000.0,3,2246,0,390,398,393,399,219,66,381,Midfield,2
220697,J. Maddison CAM CM,"Tottenham Hotspur
2023 ~ 2028",26,CAM,63500000.0,86,85,135000.0,125400000.0,2,2130,1,391,355,361,431,166,65,361,Midfield,2
226161,Marcos Llorente CM RM RWB,"Atlético Madrid
2019 ~ 2027",28,CM,42000000.0,84,84,85000.0,88200000.0,3,2262,0,412,415,393,383,235,51,373,Midfield,2
226754,I. Bennacer CDM CM CAM,"Milan
2019 ~ 2027",25,CDM,50500000.0,87,84,84000.0,89600000.0,2,2266,3,419,393,393,406,241,62,352,Midfield,2
233927,Lucas Paquetá LM CAM CM,"West Ham United
2022 ~ 2027",25,CAM,36500000.0,81,82,85000.0,72100000.0,2,2190,1,376,391,386,402,202,57,376,Midfield,2
241852,M. Diaby RW ST CF,"Aston Villa
2023 ~ 2028",23,LM,47000000.0,84,83,105000.0,92800000.0,3,1987,2,455,332,314,370,129,47,340,Midfield,2
244260,Dani Olmo CAM CF,"RB Leipzig
2020 ~ 2027",25,CAM,50500000.0,87,83,71000.0,89600000.0,3,2048,4,394,344,341,402,144,66,357,Midfield,2
244369,V. Tsygankov RM CM CAM,"Girona
2023 ~ 2027",25,RM,43500000.0,84,83,41000.0,94600000.0,2,2050,1,405,349,347,400,136,49,364,Midfield,2
251445,Samuel Lino LM LWB,"Atlético Madrid
2022 ~ 2027",23,RM,26500000.0,84,79,48000.0,57600000.0,1,1976,5,403,353,330,353,146,50,341,Midfield,2
236987,B. Kamara CDM CM,"Aston Villa
2022 ~ 2027",23,CDM,37500000.0,85,82,80000.0,74100000.0,2,1989,3,342,372,351,336,248,45,295,Midfield,2
246104,R. Gravenberch CM,"Liverpool
2023 ~ 2028",21,CAM,35500000.0,86,79,76000.0,72800000.0,1,2103,7,378,385,352,386,197,49,356,Midfield,2
199503,G. Xhaka CDM,"Bayer 04 Leverkusen
2023 ~ 2028",30,CDM,35500000.0,84,84,74000.0,60400000.0,3,2098,0,292,401,390,394,232,46,343,Midfield,2
225193,Mikel Merino CM CAM,"Real Sociedad
2018 ~ 2025",27,CM,48000000.0,85,84,54000.0,104400000.0,2,2282,1,377,416,404,401,240,57,387,Midfield,2
227813,O. Zinchenko LB,"Arsenal
2022 ~ 2027",26,CM,27500000.0,82,81,105000.0,52900000.0,2,2177,1,372,365,372,412,236,61,359,Midfield,2
183277,23 E. Hazard LW,"Real Madrid
2019 ~ 2024",31,CAM,21500000.0,81,81,170000.0,44100000.0,4,2007,0,401,346,344,413,83,45,375,Midfield,2
198717,W. Zaha LM LW,"Galatasaray
2023 ~ 2026",30,LM,25000000.0,81,81,53000.0,47500000.0,2,2009,0,405,377,341,368,109,61,348,Midfield,2
216388,A. Saint-Maximin LM LW,"Al Ahli Jeddah
2023 ~ 2026",26,LM,28000000.0,81,81,47000.0,47600000.0,2,1930,0,438,378,278,371,78,45,342,Midfield,2
222509,Dani Ceballos CM CAM,"Real Madrid
2017 ~ 2027",26,CAM,20500000.0,80,79,140000.0,43600000.0,2,2063,1,359,345,366,390,214,63,326,Midfield,2
240273,E. Smith Rowe LW CAM,"Arsenal
2017 ~ 2026",22,CAM,22500000.0,84,78,89000.0,46100000.0,1,1846,6,383,330,301,361,98,51,322,Midfield,2
242434,C. Jones CM,"Liverpool
2018 ~ 2027",22,CM,25500000.0,83,79,89000.0,49100000.0,1,2059,4,370,371,358,366,215,44,335,Midfield,2
258683,I. Ilić CM CF CDM,"Torino
2023 ~ 2027",22,CAM,23500000.0,85,77,37000.0,44700000.0,1,2049,8,357,372,345,375,206,53,341,Midfield,2
230786,Pepelu CDM CM,"Valencia
2023 ~ 2028",24,CDM,29000000.0,85,80,33000.0,63100000.0,1,2104,5,350,378,380,387,222,46,341,Midfield,2
233064,M. Mount CM CAM,"Manchester United
2023 ~ 2028",24,CAM,28500000.0,83,80,100000.0,56300000.0,3,2121,3,376,367,363,410,177,56,372,Midfield,2
235973,S. Szymański CAM,"Fenerbahçe
2023 ~ 2027",24,CAM,30000000.0,84,80,36000.0,59300000.0,1,2027,4,407,347,321,388,154,57,353,Midfield,2
242516,C. Gakpo CF LW,"Liverpool
2023 ~ 2028",24,CAM,44000000.0,86,82,120000.0,84700000.0,2,2096,4,400,405,336,395,125,47,388,Midfield,2
245630,Y. Fofana CDM CM,"Monaco
2020 ~ 2025",24,CDM,27500000.0,84,80,46000.0,54300000.0,2,2073,4,362,382,373,356,235,45,320,Midfield,2
247394,D. Kulusevski RW RM CAM,"Tottenham Hotspur
2023 ~ 2028",23,CAM,43500000.0,86,82,100000.0,85900000.0,2,2117,4,381,403,350,389,174,44,376,Midfield,2
260823,N. Fagioli CM CDM,"Juventus
2019 ~ 2026",22,CM,23500000.0,87,77,73000.0,44700000.0,1,2075,10,382,363,350,387,215,48,330,Midfield,2
255001,N. Rovella CM CDM,"Lazio
Jun 30, 2025 On loan",21,CDM,23500000.0,86,77,62000.0,0.0,1,2098,9,384,368,359,379,233,51,324,Midfield,2
209989,T. Partey CDM CM,"Arsenal
2020 ~ 2025",30,CDM,35500000.0,84,84,140000.0,65700000.0,2,2122,0,327,401,369,386,242,49,348,Midfield,2
236401,N. Mazraoui RB LB,"FC Bayern München
2022 ~ 2026",25,RM,29500000.0,83,81,60000.0,50900000.0,2,2102,2,393,362,351,354,234,56,352,Midfield,2
241464,Pau Torres CB,"Aston Villa
2023 ~ 2028",26,CDM,33500000.0,84,82,95000.0,66200000.0,3,1925,2,340,340,327,314,249,59,296,Midfield,2
253124,Matheus Nunes CM LM,"Manchester City
2023 ~ 2028",24,CAM,26500000.0,84,79,100000.0,51000000.0,1,2130,5,399,376,372,377,224,60,322,Midfield,2
202652,R. Sterling LM RM,"Chelsea
2022 ~ 2027",28,LM,30500000.0,82,82,130000.0,58000000.0,4,2052,0,439,366,319,391,132,63,342,Midfield,2
205498,Jorginho CDM CM,"Arsenal
2023 ~ 2024",31,CDM,25500000.0,83,83,125000.0,47200000.0,2,2115,0,332,349,399,405,221,56,353,Midfield,2
210406,P. Zieliński CM CAM,"Napoli
2016 ~ 2026",29,CAM,29500000.0,82,82,72000.0,50200000.0,3,2153,0,405,365,351,400,222,50,360,Midfield,2
215914,N. Kanté CDM CM,"Al Ittihad
2023 ~ 2026",32,CDM,36000000.0,85,85,67000.0,57600000.0,4,2101,0,395,358,378,331,263,54,322,Midfield,2
229906,L. Bailey RM ST RW,"Aston Villa
2021 ~ 2027",25,RM,36500000.0,83,82,100000.0,72100000.0,3,2033,1,434,361,316,395,108,60,359,Midfield,2
232730,D. Kamada CAM CM CF,"Lazio
2023 ~ 2027",26,CAM,30500000.0,82,81,60000.0,54100000.0,2,2059,1,404,347,349,398,164,44,353,Midfield,2
235805,F. Chiesa LM ST RM,"Juventus
2022 ~ 2025",25,LM,50500000.0,85,84,140000.0,89600000.0,3,2122,1,436,400,350,383,152,37,364,Midfield,2
245037,Eric García CB CDM RB,"Girona
Jun 30, 2024 On loan",22,CDM,19500000.0,83,78,90000.0,0.0,2,1832,5,321,307,312,319,239,50,284,Midfield,2
266866,Éderson CM CAM,"Atalanta
2022 ~ 2026",23,CM,26500000.0,84,79,46000.0,47000000.0,1,2081,5,359,380,364,353,229,62,334,Midfield,2
225126,E. Skhiri CDM CM,"Eintracht Frankfurt
2023 ~ 2027",28,CDM,25000000.0,82,81,46000.0,44400000.0,2,2115,1,347,382,367,363,234,65,357,Midfield,2
226226,G. Lo Celso CAM ST,"Tottenham Hotspur
2020 ~ 2025",27,CAM,22500000.0,80,80,88000.0,42800000.0,2,2163,0,381,368,376,411,205,56,366,Midfield,2
228251,L. Pellegrini CAM CM CF,"Roma
2017 ~ 2026",27,CM,42000000.0,84,83,88000.0,74600000.0,2,2264,1,405,402,393,403,223,53,385,Midfield,2
230899,A. Lookman ST RM RW,"Atalanta
2022 ~ 2026",25,CAM,33000000.0,83,81,62000.0,58600000.0,1,1977,2,432,370,318,352,74,54,377,Midfield,2
233195,X. Schlager CDM CM,"RB Leipzig
2022 ~ 2026",25,CDM,29000000.0,83,81,54000.0,51500000.0,2,2088,2,381,384,377,369,227,41,309,Midfield,2
242187,C. Baumgartner CAM CM ST,"RB Leipzig
2023 ~ 2028",23,CAM,26500000.0,84,79,48000.0,47000000.0,2,1955,5,389,333,322,357,136,55,363,Midfield,2
168542,23 David Silva CAM CM,"Real Sociedad
2020 ~ 2024",36,CAM,12000000.0,83,83,37000.0,25200000.0,4,2015,0,375,311,354,413,140,46,376,Midfield,2
244778,Trincão RW RM LW,"Sporting CP
2023 ~ 2026",23,CAM,22000000.0,85,79,15000.0,48400000.0,1,1912,6,379,349,310,372,107,42,353,Midfield,2
189513,Parejo CM CDM,"Villarreal
2020 ~ 2026",34,CM,19500000.0,84,84,54000.0,41000000.0,2,2170,0,314,373,397,427,223,48,388,Midfield,2
189596,T. Müller CAM CF ST,"FC Bayern München
2008 ~ 2025",33,CAM,19000000.0,82,82,75000.0,31400000.0,4,2082,0,342,375,368,378,150,52,417,Midfield,2
193747,Koke CDM CM,"Atlético Madrid
2011 ~ 2025",31,CDM,29500000.0,84,84,74000.0,62000000.0,3,2204,0,374,391,389,404,234,54,358,Midfield,2
199556,M. Verratti CM CDM,"Paris Saint Germain
2012 ~ 2026",30,CM,65000000.0,85,85,135000.0,120300000.0,3,2176,0,383,306,405,421,244,64,353,Midfield,2
207410,M. Kovačić CM CDM,"Manchester City
2023 ~ 2027",29,CM,29500000.0,82,82,150000.0,54600000.0,3,2116,0,393,358,367,407,216,34,341,Midfield,2
213345,K. Coman LM RM,"FC Bayern München
2015 ~ 2027",27,LM,57500000.0,85,85,100000.0,94900000.0,4,1974,0,439,369,291,402,77,21,375,Midfield,2
216594,N. Fekir CAM ST,"Real Betis
2019 ~ 2026",29,CAM,30000000.0,82,82,36000.0,63000000.0,3,2112,0,416,396,355,407,109,61,368,Midfield,2
227535,R. Bentancur CM CDM,"Tottenham Hotspur
2022 ~ 2026",26,CM,39500000.0,85,82,100000.0,78000000.0,2,2163,3,365,363,383,392,240,55,365,Midfield,2
230938,F. Kessié CDM CM,"Al Ahli Jeddah
2023 ~ 2026",26,CDM,34000000.0,84,82,46000.0,60400000.0,3,2211,2,383,427,404,350,243,54,350,Midfield,2
235173,I. Sangaré CDM CM,"Nottingham Forest
2023 ~ 2028",25,CDM,31000000.0,84,81,70000.0,61200000.0,3,2097,3,352,400,365,354,243,44,339,Midfield,2
239807,D. Frattesi CM,"Inter
Jun 30, 2024 On loan",23,CAM,36500000.0,85,81,22000.0,0.0,1,2126,4,393,368,371,381,213,44,356,Midfield,2
253109,J. Veerman CM CDM CAM,"PSV
2022 ~ 2026",24,CM,30000000.0,84,80,21000.0,44300000.0,2,2029,4,331,370,349,395,192,47,345,Midfield,2
190460,C. Eriksen CM CDM,"Manchester United
2022 ~ 2025",31,CM,17500000.0,80,80,115000.0,33299999.999999996,3,1955,0,323,335,323,428,132,43,371,Midfield,2
192318,M. Götze CM CF LM,"Eintracht Frankfurt
2022 ~ 2025",31,CM,21000000.0,81,81,49000.0,35700000.0,4,2084,0,368,364,369,404,159,49,371,Midfield,2
213648,P. Højbjerg CDM CM,"Tottenham Hotspur
2020 ~ 2025",27,CDM,31000000.0,83,82,95000.0,61200000.0,2,2097,1,316,398,369,383,234,50,347,Midfield,2
216393,Y. Tielemans CM CDM CAM,"Aston Villa
2023 ~ 2027",26,CM,30000000.0,82,81,95000.0,59300000.0,2,2119,1,318,384,371,408,207,50,381,Midfield,2
227236,A. Zambo Anguissa CDM CM,"Napoli
2022 ~ 2025",27,CDM,26500000.0,82,81,58000.0,47000000.0,1,2117,1,385,399,378,335,239,50,331,Midfield,2
235794,E. Eze CAM CM LM,"Crystal Palace
2020 ~ 2027",25,CAM,31000000.0,85,80,48000.0,61200000.0,1,2045,5,396,362,344,398,140,55,350,Midfield,2
236480,Y. Bissouma CDM CM,"Tottenham Hotspur
2022 ~ 2026",26,CM,25000000.0,83,80,81000.0,49400000.0,2,2117,3,373,387,358,381,234,48,336,Midfield,2
236499,Douglas Luiz CM CDM,"Aston Villa
2019 ~ 2026",25,CM,38000000.0,84,82,100000.0,75100000.0,2,2218,2,363,390,393,418,226,48,380,Midfield,2
189509,Thiago CM,"Liverpool
2020 ~ 2024",32,CM,24000000.0,82,82,125000.0,44400000.0,3,2125,0,371,330,378,424,206,46,370,Midfield,2
195864,P. Pogba CM CDM,"Juventus
2022 ~ 2026",30,CM,29000000.0,80,80,120000.0,49300000.0,4,2147,0,339,403,382,431,184,20,388,Midfield,2
198706,Luis Alberto CM,"Lazio
2016 ~ 2027",30,CM,40500000.0,84,84,78000.0,68900000.0,2,2069,0,378,359,316,426,188,43,359,Midfield,2
199576,Oriol Romeu CDM CM,"FC Barcelona
2023 ~ 2026",31,CDM,15000000.0,80,80,125000.0,30800000.0,2,1918,0,273,363,360,325,238,63,296,Midfield,2
212523,Anderson Talisca RM CAM ST,"Al Nassr
2021 ~ 2026",29,LM,30000000.0,82,82,59000.0,48000000.0,2,2161,0,385,402,361,420,142,59,392,Midfield,2
213516,Ricardo Horta CAM LM RM,"Sporting Braga
2017 ~ 2026",28,CAM,30500000.0,82,82,24000.0,61000000.0,1,2090,0,410,380,368,396,111,47,378,Midfield,2
222737,Malcom CAM RM,"Al Hilal
2023 ~ 2027",26,CAM,33500000.0,82,82,56000.0,53600000.0,2,2090,0,423,397,314,403,123,53,377,Midfield,2
224371,J. Bowen RM ST,"West Ham United
2020 ~ 2030",26,RM,28000000.0,81,81,82000.0,53200000.0,2,2036,0,397,379,328,372,127,53,380,Midfield,2
186942,İ. Gündoğan CM CDM,"FC Barcelona
2023 ~ 2025",32,CM,53500000.0,86,86,220000.0,109700000.0,3,2200,0,365,374,395,427,219,48,372,Midfield,2
192883,H. Mkhitaryan CAM CM CDM,"Inter
2022 ~ 2024",34,CAM,14500000.0,82,82,95000.0,24700000.0,3,2145,0,407,388,371,390,161,42,386,Midfield,2
206113,S. Gnabry RM CF LM,"FC Bayern München
2017 ~ 2026",27,RM,38500000.0,83,83,82000.0,63500000.0,3,2055,0,419,378,330,376,132,50,370,Midfield,2
210324,J. Hofmann CAM,"Bayer 04 Leverkusen
2023 ~ 2027",30,CAM,35000000.0,83,83,74000.0,59500000.0,3,2135,0,391,371,385,397,184,42,365,Midfield,2
222077,M. Locatelli CDM CM,"Juventus
2023 ~ 2028",25,CM,38500000.0,86,82,105000.0,68300000.0,2,2142,4,337,403,365,382,238,59,358,Midfield,2
223848,S. Milinković-Savić CM CDM,"Al Hilal
2023 ~ 2026",28,CM,68000000.0,86,86,84000.0,108800000.0,3,2244,0,337,429,382,417,233,47,399,Midfield,2
225375,K. Laimer CDM CM RB,"FC Bayern München
2023 ~ 2027",26,CDM,38000000.0,84,83,75000.0,65599999.99999999,3,2162,1,396,380,380,349,242,58,357,Midfield,2
210411,Otávio CAM RM CM,"Al Nassr
2023 ~ 2026",28,CAM,30500000.0,82,82,59000.0,48800000.0,2,2185,0,409,364,387,402,199,57,367,Midfield,2
234742,H. Barnes LW LM,"Newcastle United
2023 ~ 2028",25,CAM,25000000.0,81,80,115000.0,49400000.0,2,1982,1,407,378,311,377,127,40,342,Midfield,2
204485,R. Mahrez RM RW,"Al Ahli Jeddah
2023 ~ 2027",32,RM,54000000.0,86,86,72000.0,91800000.0,3,2071,0,421,369,328,420,101,54,378,Midfield,2
208574,F. Kostić LM LWB,"Juventus
2022 ~ 2026",30,LM,35000000.0,83,83,130000.0,59500000.0,3,2251,0,405,411,369,410,215,64,377,Midfield,2
225659,G. Rodríguez CDM,"Real Betis
2020 ~ 2024",28,CDM,32000000.0,83,83,37000.0,67200000.0,2,1981,0,272,382,364,340,259,59,305,Midfield,2
232487,W. Endo CDM CM,"Liverpool
2023 ~ 2027",30,CDM,17500000.0,80,80,100000.0,32400000.0,2,2049,0,368,384,367,330,235,45,320,Midfield,2
